Gradient,Spectral Flatness,Rib-cross,Peak-ratio,Slope-ratio,Slope-smooth,On-Rib Rands,On-Rib value,Edge,Vessel1,vessel2,Class
1360981.0,3.2195154825846353,1757087.0,1757087.0,5845301407.0,8767947521.0,0.9999999710915675,14.085373858541534,6636144.666666667,0.02843475341796875,160.0,large.cell.carcinoma
1244690.5,3.1679598490397134,1719469.5,1719469.5,5151926147.0,7726649729.0,0.9999999703087556,13.822382208710748,6398694.0,0.027828216552734375,160.0,large.cell.carcinoma
1216842.0,3.177687327067057,1673256.0,1673256.0,7357900837.0,11035145293.0,0.9999999706398066,14.855038810590916,6080640.666666667,0.027942657470703125,160.0,large.cell.carcinoma
1707213.5,3.385206858317057,1892718.5,1892718.5,6735715939.0,10104590631.0,0.9999999734592466,14.19018700056569,7517130.333333333,0.030384063720703125,160.0,large.cell.carcinoma
1198748.0,3.1504503885904946,1687139.5,1687139.5,5408806479.0,8112635611.0,0.9999999700619404,14.523565775062439,6097978.0,0.027622222900390625,160.0,large.cell.carcinoma
3416592.5,4.6092478434244795,2705427.0,2705427.0,9056732541.0,13575883164.0,0.9999999845512578,12.179377593108617,12221635.333333334,0.0447845458984375,160.0,large.cell.carcinoma
1124947.5,3.143641153971354,1648316.5,1648316.5,7670810417.0,11504954043.0,0.9999999701164946,14.835234695451662,5927593.333333333,0.0275421142578125,160.0,large.cell.carcinoma
1166307.5,3.1429926554361978,1670644.0,1670644.0,6883301847.0,10324603375.0,0.9999999700384216,14.821660291732789,6056621.0,0.02753448486328125,160.0,large.cell.carcinoma
2001471.5,3.5288492838541665,2023342.5,2023342.5,7074214931.0,10610264114.0,0.9999999752279602,13.935947388205573,8187068.666666667,0.032073974609375,160.0,large.cell.carcinoma
1595390.0,3.3375422159830728,1858582.0,1858582.0,5494174783.0,8241262175.0,0.9999999727432447,13.503424346824334,7314832.666666667,0.02982330322265625,160.0,large.cell.carcinoma
2754146.5,4.010683695475261,2377692.5,2377692.5,6695396652.0,10044219758.0,0.9999999800911977,13.55750814188489,10552709.666666666,0.03774261474609375,160.0,large.cell.carcinoma
2101635.0,3.616072336832682,2079928.0,2079928.0,6049639065.0,9076101983.0,0.999999976179949,13.735030713379164,8739818.333333334,0.033100128173828125,160.0,large.cell.carcinoma
1171471.0,3.1556383768717446,1697221.5,1697221.5,5877516691.0,8815330183.0,0.999999970137824,14.250432041421963,6162054.0,0.027683258056640625,160.0,large.cell.carcinoma
3343181.0,4.311262766520183,2574798.5,2574798.5,9963729028.0,14941004996.0,0.9999999826430525,12.615053060305472,11859072.666666666,0.041278839111328125,160.0,normal
3343181.0,4.311262766520183,2574798.5,2574798.5,9963729028.0,14941004996.0,0.9999999826430525,12.615053060305472,11859072.666666666,0.041278839111328125,160.0,normal
3300232.5,4.30477778116862,2570318.5,2570318.5,9680478699.0,14516405475.0,0.9999999825933245,12.632827833891607,11803350.666666666,0.041202545166015625,160.0,normal
3300232.5,4.30477778116862,2570318.5,2570318.5,9680478699.0,14516405475.0,0.9999999825933245,12.632827833891607,11803350.666666666,0.041202545166015625,160.0,normal
3319174.5,4.311587015787761,2575013.0,2575013.0,9963447358.0,14940582491.0,0.9999999826451618,12.614165634540315,11821635.666666666,0.04128265380859375,160.0,normal
3310582.5,4.310290018717448,2573890.0,2573890.0,9962514297.0,14939287512.0,0.9999999826358653,12.617716086940149,11819390.666666666,0.04126739501953125,160.0,normal
3310582.5,4.310290018717448,2573890.0,2573890.0,9962514297.0,14939287512.0,0.9999999826358653,12.617716086940149,11819390.666666666,0.04126739501953125,160.0,normal
3319174.5,4.311587015787761,2575013.0,2575013.0,9963447358.0,14940582491.0,0.9999999826451618,12.614165634540315,11821635.666666666,0.04128265380859375,160.0,normal
6048768.0,5.829073588053386,3886822.5,3886822.5,14384844115.0,21576552910.0,0.9999999897121922,10.08553284098771,20437122.0,0.05913543701171875,160.0,normal
6048768.0,5.829073588053386,3886822.5,3886822.5,14384844115.0,21576552910.0,0.9999999897121922,10.08553284098771,20437122.0,0.05913543701171875,160.0,normal
6224118.0,5.93380610148112,3967776.5,3967776.5,15074441485.0,22608886183.0,0.9999999900478835,10.079800176490178,20899784.666666668,0.060367584228515625,160.0,normal
6224118.0,5.93380610148112,3967776.5,3967776.5,15074441485.0,22608886183.0,0.9999999900478835,10.079800176490178,20899784.666666668,0.060367584228515625,160.0,normal
6048768.0,5.829073588053386,3886822.5,3886822.5,14384844115.0,21576552910.0,0.9999999897121922,10.08553284098771,20437122.0,0.05913543701171875,160.0,normal
2449528.0,3.6591974894205728,2151912.0,2151912.0,7339963995.0,11008848388.0,0.9999999766770298,13.885295729093446,9136184.0,0.03360748291015625,160.0,normal
2449528.0,3.6591974894205728,2151912.0,2151912.0,7339963995.0,11008848388.0,0.9999999766770298,13.885295729093446,9136184.0,0.03360748291015625,160.0,normal
6048768.0,5.829073588053386,3886822.5,3886822.5,14384844115.0,21576552910.0,0.9999999897121922,10.08553284098771,20437122.0,0.05913543701171875,160.0,normal
6093114.5,5.851446787516276,3906462.0,3906462.0,14465166607.0,21697665785.0,0.9999999899117613,12.850099469371967,20113774.666666668,0.059398651123046875,160.0,normal
6093114.5,5.851446787516276,3906462.0,3906462.0,14465166607.0,21697665785.0,0.9999999899117613,12.850099469371967,20113774.666666668,0.059398651123046875,160.0,normal
6030839.0,5.769087473551433,3803135.5,3803135.5,14414742783.0,21612441668.0,0.9999999896691403,13.174379630946959,19492215.666666668,0.058429718017578125,160.0,normal
6030839.0,5.769087473551433,3803135.5,3803135.5,14414742783.0,21612441668.0,0.9999999896691403,13.174379630946959,19492215.666666668,0.058429718017578125,160.0,normal
6099826.0,5.856310526529948,3910606.0,3910606.0,14468953663.0,21703346369.0,0.9999999899278732,12.839923411719143,20145367.666666668,0.05945587158203125,160.0,normal
6093143.0,5.853068033854167,3907832.0,3907832.0,14466654685.0,21699897902.0,0.999999989917115,12.846705658437191,20122573.666666668,0.059417724609375,160.0,normal
6093143.0,5.853068033854167,3907832.0,3907832.0,14466654685.0,21699897902.0,0.999999989917115,12.846705658437191,20122573.666666668,0.059417724609375,160.0,normal
5957761.5,5.795027414957683,3822446.0,3822446.0,14177044487.0,21261250307.0,0.9999999897378633,11.27884559391157,19643410.666666668,0.058734893798828125,160.0,normal
3175269.5,4.267489115397136,2583940.0,2583940.0,10925822763.0,16388734145.0,0.999999982222869,13.206883990977328,11559026.0,0.04076385498046875,160.0,normal
6554351.5,6.0618845621744795,3935094.5,3935094.5,14840079978.0,22257306126.0,0.999999990499813,9.915687994873252,20586844.0,0.0618743896484375,160.0,normal
8266772.0,8.086172739664713,5424016.5,5424016.5,19410125447.0,29103082201.0,0.999999994435218,7.1393245397199605,29112949.333333332,0.08568954467773438,160.0,normal
8279074.5,8.125731150309244,5441258.0,5441258.0,19479199127.0,29206692721.0,0.9999999944852528,7.105796262183358,29218890.333333332,0.08615493774414062,160.0,normal
8960730.0,8.582598368326822,5902458.5,5902458.5,19955433419.0,29919303797.0,0.9999999949820898,6.791582067003209,31816343.333333332,0.09152984619140625,160.0,normal
2394130.0,3.7525812784830728,2153362.0,2153362.0,8301913141.0,12452383781.0,0.9999999778589683,13.743403503420888,9202439.333333334,0.03470611572265625,160.0,normal
2394130.0,3.7525812784830728,2153362.0,2153362.0,8301913141.0,12452383781.0,0.9999999778589683,13.743403503420888,9202439.333333334,0.03470611572265625,160.0,normal
3557302.0,4.374491373697917,2628467.5,2628467.5,11140727495.0,16708843036.0,0.9999999831150508,11.5621170695585,12221348.333333334,0.042022705078125,160.0,normal
3557302.0,4.374491373697917,2628467.5,2628467.5,11140727495.0,16708843036.0,0.9999999831150508,11.5621170695585,12221348.333333334,0.042022705078125,160.0,normal
2394130.0,3.7525812784830728,2153362.0,2153362.0,8301913141.0,12452383781.0,0.9999999778589683,13.743403503420888,9202439.333333334,0.03470611572265625,160.0,normal
3557302.0,4.374491373697917,2628467.5,2628467.5,11140727495.0,16708843036.0,0.9999999831150508,11.5621170695585,12221348.333333334,0.042022705078125,160.0,normal
2394130.0,3.7525812784830728,2153362.0,2153362.0,8301913141.0,12452383781.0,0.9999999778589683,13.743403503420888,9202439.333333334,0.03470611572265625,160.0,normal
6236685.0,6.847216288248698,4540414.0,4540414.0,15751642473.0,23628542043.0,0.9999999923788979,8.364501599357565,23453143.0,0.07111358642578125,160.0,normal
6236685.0,6.847216288248698,4540414.0,4540414.0,15751642473.0,23628542043.0,0.9999999923788979,8.364501599357565,23453143.0,0.07111358642578125,160.0,normal
8544234.5,8.180529276529947,5591223.0,5591223.0,20202743965.0,30289137273.0,0.9999999945334691,7.492863322497841,29946053.333333332,0.08679962158203125,160.0,normal
8544234.5,8.180529276529947,5591223.0,5591223.0,20202743965.0,30289137273.0,0.9999999945334691,7.492863322497841,29946053.333333332,0.08679962158203125,160.0,normal
6236685.0,6.847216288248698,4540414.0,4540414.0,15751642473.0,23628542043.0,0.9999999923788979,8.364501599357565,23453143.0,0.07111358642578125,160.0,normal
8544234.5,8.180529276529947,5591223.0,5591223.0,20202743965.0,30289137273.0,0.9999999945334691,7.492863322497841,29946053.333333332,0.08679962158203125,160.0,normal
8544234.5,8.180529276529947,5591223.0,5591223.0,20202743965.0,30289137273.0,0.9999999945334691,7.492863322497841,29946053.333333332,0.08679962158203125,160.0,normal
6236685.0,6.847216288248698,4540414.0,4540414.0,15751642473.0,23628542043.0,0.9999999923788979,8.364501599357565,23453143.0,0.07111358642578125,160.0,normal
4711582.0,5.022665659586589,3109669.0,3109669.0,12347772533.0,18510913527.0,0.9999999867838284,12.09234513703788,15316213.0,0.049648284912109375,160.0,normal
4711582.0,5.022665659586589,3109669.0,3109669.0,12347772533.0,18510913527.0,0.9999999867838284,12.09234513703788,15316213.0,0.049648284912109375,160.0,normal
4714605.5,5.023962656656901,3105492.0,3105492.0,12334243379.0,18490619796.0,0.9999999867923289,12.089393744985557,15272500.0,0.049663543701171875,160.0,normal
4714605.5,5.023962656656901,3105492.0,3105492.0,12334243379.0,18490619796.0,0.9999999867923289,12.089393744985557,15272500.0,0.049663543701171875,160.0,normal
4707190.5,5.026556650797526,3109576.0,3109576.0,12348017081.0,18511280349.0,0.9999999868041852,12.08349528086928,15303632.0,0.049694061279296875,160.0,normal
4714605.5,5.023962656656901,3105492.0,3105492.0,12334243379.0,18490619796.0,0.9999999867923289,12.089393744985557,15272500.0,0.049663543701171875,160.0,normal
4714605.5,5.023962656656901,3105492.0,3105492.0,12334243379.0,18490619796.0,0.9999999867923289,12.089393744985557,15272500.0,0.049663543701171875,160.0,normal
4707190.5,5.026556650797526,3109576.0,3109576.0,12348017081.0,18511280349.0,0.9999999868041852,12.08349528086928,15303632.0,0.049694061279296875,160.0,normal
5949202.5,5.674082438151042,3632447.0,3632447.0,13769040278.0,20645697685.0,0.999999989297018,10.023042585600223,18750466.0,0.05731201171875,160.0,normal
5211054.5,5.24380366007487,3341682.0,3341682.0,9791816223.0,14687640617.0,0.999999987578418,10.686758844632461,16706457.333333334,0.052249908447265625,160.0,normal
911195.5,3.0278841654459634,1590611.0,1590611.0,5421121941.0,8131682912.0,0.999999968068484,14.453455797219357,5521815.666666667,0.026180267333984375,160.0,squamous.cell.carcinoma
2328570.5,3.7175623575846353,2142375.0,2142375.0,7050860545.0,10576122252.0,0.9999999773817393,13.334367424234532,9236346.0,0.03429412841796875,160.0,squamous.cell.carcinoma
1407910.0,3.2720438639322915,1781884.0,1781884.0,6815809932.0,10220624832.0,0.9999999719789315,13.670719561095725,6777574.666666667,0.029052734375,160.0,squamous.cell.carcinoma
984614.5,3.0415026346842446,1595097.5,1595097.5,4820724563.0,7229700419.0,0.9999999682931435,14.5532603893327,5634414.0,0.026340484619140625,160.0,squamous.cell.carcinoma
2775307.5,4.021708170572917,2352793.5,2352793.5,7799503826.0,11699891311.0,0.9999999802644669,13.450354928836925,10417965.0,0.037872314453125,160.0,squamous.cell.carcinoma
1200533.5,3.143641153971354,1685213.0,1685213.0,5002979243.0,7504468865.0,0.9999999699661054,14.685282583240019,6110480.666666667,0.0275421142578125,160.0,squamous.cell.carcinoma
1427485.0,3.247400919596354,1772512.5,1772512.5,5258969801.0,7888352526.0,0.9999999714995207,13.754192017283422,6747698.666666667,0.0287628173828125,160.0,squamous.cell.carcinoma
1625052.0,3.306738535563151,1816415.5,1816415.5,8408750327.0,12615284947.0,0.9999999723645918,14.720456958505931,7049066.0,0.029460906982421875,160.0,squamous.cell.carcinoma
1295447.5,3.2383219401041665,1750283.5,1750283.5,6052738293.0,9079107440.0,0.9999999714483415,14.315665085106918,6543734.666666667,0.028656005859375,160.0,squamous.cell.carcinoma
1246120.5,3.164068857828776,1704204.5,1704204.5,6247648269.0,9371472404.0,0.9999999703120458,14.287133868922028,6252005.666666667,0.027782440185546875,160.0,squamous.cell.carcinoma
3995061.0,4.7571055094401045,2817892.0,2817892.0,10013832617.0,15019737407.0,0.9999999854316933,11.76935966763953,13420292.666666666,0.0465240478515625,160.0,squamous.cell.carcinoma
1149513.5,3.1579081217447915,1676875.0,1676875.0,6739474749.0,10109212124.0,0.9999999702900547,14.074858332466995,6128419.666666667,0.0277099609375,160.0,squamous.cell.carcinoma
1671776.0,3.467566172281901,1902732.0,1902732.0,7692315673.0,11534867526.0,0.9999999747843914,13.135534365407574,7437391.333333333,0.031352996826171875,160.0,squamous.cell.carcinoma
2782421.0,4.001928965250651,2310441.0,2310441.0,7737123438.0,11602875430.0,0.9999999802021919,13.2535287667067,10262508.333333334,0.037639617919921875,160.0,squamous.cell.carcinoma
1051092.5,3.0742518107096353,1631723.0,1631723.0,4895369313.0,7341776582.0,0.9999999688388251,14.25470803976673,5788130.333333333,0.02672576904296875,160.0,squamous.cell.carcinoma
977088.0,3.032423655192057,1589577.5,1589577.5,5666830881.0,8500246322.0,0.9999999681853332,14.666700604192854,5564708.333333333,0.026233673095703125,160.0,squamous.cell.carcinoma
2515252.5,3.781439463297526,2193442.5,2193442.5,7819003781.0,11726311906.0,0.9999999780558456,13.443102117726946,9548671.0,0.035045623779296875,160.0,squamous.cell.carcinoma
2194162.0,3.8433710734049478,2154484.5,2154484.5,7067483551.0,10596999043.0,0.9999999787527574,13.76099148792502,8956569.333333334,0.03577423095703125,160.0,squamous.cell.carcinoma
1437960.5,3.2921473185221353,1782800.0,1782800.0,6575959413.0,9863939120.0,0.9999999722217979,14.428396598916006,6810200.0,0.02928924560546875,160.0,squamous.cell.carcinoma
1356500.5,3.244806925455729,1755238.0,1755238.0,6557753481.0,9836630222.0,0.999999971538365,14.301241408157505,6601524.333333333,0.0287322998046875,160.0,squamous.cell.carcinoma
2003421.5,3.7363688151041665,2004039.0,2004039.0,8250191619.0,12386417951.0,0.9999999779518043,13.176625531518049,8204662.0,0.034515380859375,160.0,squamous.cell.carcinoma
918557.0,3.0223719278971353,1577355.0,1577355.0,7509873499.0,11265127953.0,0.9999999680095883,14.690725786150518,5474746.0,0.02611541748046875,160.0,squamous.cell.carcinoma
1080173.5,3.0988947550455728,1646878.5,1646878.5,6877265607.0,10315898411.0,0.9999999692955839,14.06760595438374,5876633.333333333,0.02701568603515625,160.0,squamous.cell.carcinoma
1354201.0,3.2208124796549478,1745946.5,1745946.5,5218415041.0,7827545780.0,0.9999999711072791,14.244929636203517,6560093.333333333,0.02845001220703125,160.0,squamous.cell.carcinoma
1364619.5,3.252913157145182,1744617.0,1744617.0,6175250289.0,9262394676.0,0.9999999716663548,15.603598874457866,6502052.333333333,0.028827667236328125,160.0,squamous.cell.carcinoma
1563895.0,3.3557001749674478,1839026.0,1839026.0,6608323004.0,9907311514.0,0.9999999730788184,14.039093220168294,7135319.333333333,0.03003692626953125,160.0,squamous.cell.carcinoma
1905908.5,3.490912119547526,1980142.5,1980142.5,6552916405.0,9830634107.0,0.9999999747508341,14.773583813364922,8032755.333333333,0.031627655029296875,160.0,squamous.cell.carcinoma
1149971.0,3.1037584940592446,1646132.5,1646132.5,5392056681.0,8088085022.0,0.9999999693147638,14.366875828695429,5849801.0,0.027072906494140625,160.0,squamous.cell.carcinoma
906135.0,3.0226961771647134,1578126.5,1578126.5,5518210413.0,8278528896.0,0.9999999680190396,14.858187110587041,5515407.333333333,0.026119232177734375,160.0,squamous.cell.carcinoma
847842.0,2.9873530069986978,1555613.5,1555613.5,4720299955.0,7079417938.0,0.9999999673564935,14.471299608680448,5320064.0,0.02570343017578125,160.0,squamous.cell.carcinoma
1764332.5,3.460432688395182,1939917.0,1939917.0,6868247633.0,10305195299.0,0.9999999744591218,14.602918030367583,7855227.666666667,0.031269073486328125,160.0,squamous.cell.carcinoma
1068490.0,3.078467051188151,1628740.5,1628740.5,5539872099.0,8309521887.0,0.9999999689158533,14.104726611343528,5813920.666666667,0.026775360107421875,160.0,squamous.cell.carcinoma
2123106.5,3.7334505716959634,2054909.5,2054909.5,7219752826.0,10826451086.0,0.9999999777910009,13.765236223445209,8555329.0,0.034481048583984375,160.0,squamous.cell.carcinoma
1779181.5,3.462378184000651,1954038.0,1954038.0,6257363783.0,9385520517.0,0.9999999743963227,13.596138917001115,7810992.0,0.031291961669921875,160.0,squamous.cell.carcinoma
1127323.5,3.1189982096354165,1659006.0,1659006.0,5464812255.0,8197218383.0,0.9999999695838577,15.221421777328938,5951001.666666667,0.027252197265625,160.0,squamous.cell.carcinoma
952738.0,3.0278841654459634,1590845.5,1590845.5,4841354369.0,7262031554.0,0.999999968048419,14.343613592596913,5552463.0,0.026180267333984375,160.0,squamous.cell.carcinoma
1171639.5,3.125158945719401,1666277.0,1666277.0,6689332993.0,10035297273.0,0.9999999696708993,14.570308628949507,6049233.666666667,0.027324676513671875,160.0,squamous.cell.carcinoma
1002874.0,3.050581614176432,1608596.5,1608596.5,4883282881.0,7325350448.0,0.9999999684340865,14.28270094259991,5708262.333333333,0.026447296142578125,160.0,squamous.cell.carcinoma
1775613.0,3.441950480143229,1946169.0,1946169.0,6910968649.0,10364539535.0,0.9999999741916372,14.08848985949843,7767842.333333333,0.0310516357421875,160.0,squamous.cell.carcinoma
1992779.0,3.678328196207682,2060625.0,2060625.0,7535445249.0,11302707852.0,0.9999999771058139,14.254352716987936,8435672.0,0.033832550048828125,160.0,squamous.cell.carcinoma
1511459.5,3.3962313334147134,1812856.0,1812856.0,6768997750.0,10153553886.0,0.9999999738411004,14.010424495523898,6976604.666666667,0.030513763427734375,160.0,squamous.cell.carcinoma
1004558.0,3.0648485819498696,1617147.5,1617147.5,5334620883.0,8001931326.0,0.9999999686786636,14.684183147135133,5712176.666666667,0.026615142822265625,160.0,squamous.cell.carcinoma
3455456.5,4.535967508951823,2679813.5,2679813.5,8588394645.0,12880071017.0,0.9999999841045912,12.307799582669949,12315573.666666666,0.04392242431640625,160.0,squamous.cell.carcinoma
1462709.5,3.3057657877604165,1821969.0,1821969.0,5403534639.0,8105876159.0,0.9999999723143288,13.565538635952176,6992971.666666667,0.029449462890625,160.0,squamous.cell.carcinoma
2881217.0,4.24770991007487,2441876.5,2441876.5,7225262266.0,10833372238.0,0.9999999820890131,13.148109445419836,10754578.0,0.040531158447265625,160.0,squamous.cell.carcinoma
1076292.5,3.1274286905924478,1654023.5,1654023.5,4899972457.0,7349958686.0,0.9999999697256692,15.382194671462472,5945550.0,0.02735137939453125,160.0,squamous.cell.carcinoma
1061040.5,3.1319681803385415,1652544.0,1652544.0,4917650987.0,7376476481.0,0.9999999698055011,15.299829703601164,5915114.0,0.02740478515625,160.0,squamous.cell.carcinoma
2346295.0,3.7730089823404946,2163545.5,2163545.5,9432773319.0,14147850535.0,0.9999999779169019,14.243327565122577,9265196.0,0.034946441650390625,160.0,squamous.cell.carcinoma
1554587.0,3.4173075358072915,1819826.0,1819826.0,7084583010.0,10626974892.0,0.999999974223117,12.927447303521607,7085864.666666667,0.03076171875,160.0,squamous.cell.carcinoma
1476089.0,3.2649103800455728,1770258.5,1770258.5,6242718749.0,9364206061.0,0.9999999717994666,14.25571906230406,6688572.0,0.02896881103515625,160.0,squamous.cell.carcinoma
1119532.5,3.1131617228190103,1659980.5,1659980.5,6298068387.0,9447102581.0,0.9999999694943708,14.307513963618403,5994600.666666667,0.02718353271484375,160.0,squamous.cell.carcinoma
987189.5,3.0781428019205728,1605205.0,1605205.0,5971311681.0,8956967523.0,0.9999999689435122,15.05679188771375,5626556.0,0.02677154541015625,160.0,squamous.cell.carcinoma
2176981.0,3.8375345865885415,2075615.5,2075615.5,7308703493.0,10962777387.0,0.9999999788937625,12.61751977220907,8678504.333333334,0.03570556640625,160.0,squamous.cell.carcinoma
928403.0,3.013941446940104,1569342.5,1569342.5,5269869277.0,7904065688.0,0.9999999678348684,14.909909330630585,5448169.0,0.0260162353515625,160.0,squamous.cell.carcinoma
1433820.0,3.3634821573893228,1796373.5,1796373.5,7691845157.0,11538061834.0,0.9999999733991988,14.126725832218831,6865945.333333333,0.03012847900390625,160.0,squamous.cell.carcinoma
1054758.5,3.0774943033854165,1620243.5,1620243.5,4892361785.0,7338038072.0,0.999999968884417,14.204892108539728,5790278.0,0.026763916015625,160.0,squamous.cell.carcinoma
2178746.5,3.6215845743815103,2073433.0,2073433.0,7319448075.0,10980671075.0,0.9999999763276578,13.269526921430765,8648703.333333334,0.03316497802734375,160.0,squamous.cell.carcinoma
1910978.0,3.542792002360026,1964855.0,1964855.0,7654548717.0,11481827711.0,0.999999975711484,13.18074181533667,7940924.0,0.032238006591796875,160.0,squamous.cell.carcinoma
1134196.0,3.1520716349283853,1666159.5,1666159.5,5308899839.0,7963125918.0,0.9999999701021952,15.284658725492504,6030312.0,0.02764129638671875,160.0,squamous.cell.carcinoma
957923.5,3.037611643473307,1596610.5,1596610.5,4801639615.0,7202530645.0,0.9999999682238183,14.509005886988406,5593562.333333333,0.026294708251953125,160.0,squamous.cell.carcinoma
949317.0,3.042475382486979,1589086.5,1589086.5,5866129743.0,8799194615.0,0.9999999683783669,14.439057203147298,5564883.333333333,0.0263519287109375,160.0,squamous.cell.carcinoma
1014456.0,3.0625788370768228,1608940.5,1608940.5,6528230809.0,9791896227.0,0.9999999686575824,14.46337632220651,5719403.333333333,0.02658843994140625,160.0,squamous.cell.carcinoma
1972891.5,3.6189905802408853,2053027.0,2053027.0,7747288585.0,11618163202.0,0.9999999763112141,13.506078729405502,8423848.333333334,0.03313446044921875,160.0,squamous.cell.carcinoma
1236937.0,3.2924715677897134,1748566.5,1748566.5,7344568255.0,11016498300.0,0.9999999723802824,15.565726682123971,6512802.333333333,0.029293060302734375,160.0,squamous.cell.carcinoma
815687.0,2.988325754801432,1548224.0,1548224.0,4691114227.0,7036671341.0,0.9999999673835621,15.303342194750826,5284092.0,0.025714874267578125,160.0,squamous.cell.carcinoma
1532608.5,3.2947413126627603,1832936.0,1832936.0,5373041065.0,8058804326.0,0.9999999721644075,13.928676744136464,7101741.0,0.02931976318359375,160.0,squamous.cell.carcinoma
1753024.0,3.5048548380533853,1939577.0,1939577.0,7103736854.0,10647451632.0,0.9999999751666613,13.599111775498475,7694603.666666667,0.03179168701171875,160.0,squamous.cell.carcinoma
1454562.0,3.260695139567057,1783176.0,1783176.0,8216565711.0,12321215180.0,0.9999999717066922,14.569561968596108,6789095.0,0.028919219970703125,160.0,squamous.cell.carcinoma
1803673.0,3.589808146158854,1972240.5,1972240.5,7103892109.0,10647954284.0,0.9999999761219789,14.91019154476188,7986622.0,0.0327911376953125,160.0,squamous.cell.carcinoma
1011471.0,3.091437021891276,1644052.5,1644052.5,4967818183.0,7451727275.0,0.9999999691063634,14.230462856971778,5842196.666666667,0.026927947998046875,160.0,squamous.cell.carcinoma
1659302.0,3.3790461222330728,1875750.5,1875750.5,6262791999.0,9393762534.0,0.9999999733910603,14.690733908446324,7408914.0,0.03031158447265625,160.0,squamous.cell.carcinoma
1146521.5,3.117701212565104,1641759.5,1641759.5,5563672137.0,8347159802.0,0.999999969592871,15.0387310400757,5927742.0,0.0272369384765625,160.0,squamous.cell.carcinoma
1737166.5,3.441950480143229,1911918.0,1911918.0,5529010003.0,8292246337.0,0.9999999741421383,13.96353712968283,7581486.333333333,0.0310516357421875,160.0,squamous.cell.carcinoma
1409016.5,3.2542101542154946,1759508.5,1759508.5,6989333825.0,10484507557.0,0.9999999716396729,15.15854578667555,6665924.666666667,0.028842926025390625,160.0,squamous.cell.carcinoma
2104911.0,3.704268137613932,2055825.5,2055825.5,7619304721.0,11426784332.0,0.9999999775142231,14.172995482113691,8590124.333333334,0.034137725830078125,160.0,squamous.cell.carcinoma
1161646.0,3.1365076700846353,1681060.5,1681060.5,5066445783.0,7597963076.0,0.9999999698289694,14.031844416135646,6116531.666666667,0.02745819091796875,160.0,squamous.cell.carcinoma
1666561.5,3.4147135416666665,1888445.0,1888445.0,6917524213.0,10374220378.0,0.9999999739077216,14.19185248453027,7454443.666666667,0.030731201171875,160.0,squamous.cell.carcinoma
921055.0,3.022047678629557,1578955.0,1578955.0,5922480285.0,8882858734.0,0.9999999679806315,14.540178488972073,5492148.333333333,0.026111602783203125,160.0,squamous.cell.carcinoma
1223424.0,3.1806055704752603,1709734.0,1709734.0,6413079605.0,9619954817.0,0.9999999705947296,14.31424187664401,6234423.666666667,0.02797698974609375,160.0,squamous.cell.carcinoma
1280944.5,3.190008799235026,1720636.0,1720636.0,6342738609.0,9514107914.0,0.9999999706866334,14.299392728941148,6411472.333333333,0.028087615966796875,160.0,squamous.cell.carcinoma
1299997.0,3.1861178080240884,1713054.5,1713054.5,6609478779.0,9914218169.0,0.9999999705943695,13.634057847935221,6428272.333333333,0.028041839599609375,160.0,squamous.cell.carcinoma
1298366.0,3.2438341776529946,1725121.5,1725121.5,7684155519.0,11526233279.0,0.9999999716198947,14.625225520688382,6454936.333333333,0.028720855712890625,160.0,squamous.cell.carcinoma
1176359.0,3.200384775797526,1721040.5,1721040.5,6252713473.0,9381566872.0,0.9999999709256309,14.068146273921617,6264740.666666667,0.028209686279296875,160.0,squamous.cell.carcinoma
1038402.0,3.076197306315104,1635325.5,1635325.5,6118497543.0,9177746316.0,0.9999999688635147,14.512885289633326,5801513.666666667,0.0267486572265625,160.0,squamous.cell.carcinoma
1631951.5,3.3342997233072915,1877815.5,1877815.5,5557344311.0,8332211398.0,0.999999972702302,13.549445130206914,7403960.0,0.02978515625,160.0,squamous.cell.carcinoma
863498.0,3.0029169718424478,1558136.0,1558136.0,5338365951.0,8007548927.0,0.9999999676484017,14.880710805055196,5351437.666666667,0.02588653564453125,160.0,squamous.cell.carcinoma
1931017.0,3.5603014628092446,2003531.5,2003531.5,6348022325.0,9522493696.0,0.9999999756354037,14.519246876234195,8242466.666666667,0.032444000244140625,160.0,squamous.cell.carcinoma
1242886.0,3.125158945719401,1667368.0,1667368.0,5019840173.0,7529752598.0,0.9999999696527607,15.05839249876178,6115354.333333333,0.027324676513671875,160.0,squamous.cell.carcinoma
1930025.5,3.6150995890299478,2073261.0,2073261.0,7276764977.0,10911771471.0,0.9999999762373146,13.36730066174435,8336349.333333333,0.03308868408203125,160.0,squamous.cell.carcinoma
1042016.5,3.0781428019205728,1618534.5,1618534.5,4832432529.0,7247599859.0,0.9999999689283717,14.994918964089067,5730183.333333333,0.02677154541015625,160.0,squamous.cell.carcinoma
